,Station,Dropout_rate,Kernel_size,Number_of_filters,NSE_val,PBIAS_val,RMSE_val,VE_val,MARE_val,MAE_val,CORR_val,KGE_val,flow_obs_zero,flow_pred_zero,flow_obs_non_zero,flow_pred_non_zero,flow_both_zero,flow_obs_zero_pred_non_zero,flow_both_non_zero,flow_obs_non_zero_pred_zero,prct_true,prct_false,obs_rc_val,pred_rc_val,Model
49,G0050115,0.1,5,2,0.140645870026629,-868.555204307058,0.058153996420023,-7.68555204307058,,53.6856936161105,0.674279215788181,-7.69167717893749,1800,79,26,1747,79,1721,26,0,4.38888888888889,95.6111111111111,0.006550462744005,0.063444847813252,Hybrid-UI
50,412028,0.1,10,32,0.797888624245252,-17.8302604682128,0.503473947666492,0.821697395317872,,80.5736872498852,0.897802114090375,0.7244952550947,33,396,1793,1430,8,25,1405,388,24.2424242424242,75.7575757575758,0.112740448393123,0.132842363994648,Hybrid-UI
51,804001,0.1,5,32,0.708427494034335,17.8721120253674,1.7874396994697,0.821278879746325,28654.8626624158,279.313200238205,0.857876524378117,0.621819246772152,0,245,1826,1581,0,0,1581,245,,,0.283066095772312,0.23247620603005,Hybrid-UI
52,412066,0.1,10,32,0.815065326373492,-26.7218594423548,0.471344412277263,0.732781405576451,11802.0247207641,120.850302281981,0.905102204549996,0.69315617885101,0,440,1826,1386,0,0,1386,440,,,0.113349197818455,0.14363821113854,Hybrid-UI
53,A2390519,0.1,10,32,0.444303770744143,-46.6885661295258,0.085621708965336,0.533114338704742,,16.8614101140293,0.675377461503534,0.37827409365439,1401,223,425,1603,190,1211,392,33,13.5617416131335,86.4382583868665,0.012138698926331,0.017806083401816,Hybrid-UI
54,224206,0.1,15,32,0.547863572111546,16.1611455554061,0.857466853653473,0.838388544445939,1046.1170800907,261.328844878209,0.751213796733687,0.570235401229605,0,75,1826,1751,0,0,1751,75,,,0.292461729801051,0.245196563954045,Hybrid-UI
55,416008,0.1,20,32,0.637410346929758,0.395078532120288,0.637414959608123,0.996049214678797,,1.19014206938182,0.806418158437736,0.6369083981062,397,974,1429,852,255,142,710,719,64.2317380352645,35.7682619647355,0.07915249165473,0.078839777152564,Hybrid-UI
56,206018,0.2,5,8,0.710576755838096,-29.2380482541301,0.318370420997221,0.707619517458699,,41.5482248549218,0.846670478841174,0.65931923254105,178,795,1649,1032,90,88,944,705,50.561797752809,49.438202247191,0.03585249140204,0.046335060138476,Hybrid-UI
57,221210,0.4,10,16,0.715432221698913,-8.32491254748523,1.16767724938429,0.916750874525147,,65.9114534733314,0.846225444514294,0.753592561003235,45,896,1781,930,31,14,916,865,68.8888888888889,31.1111111111111,0.147745451720624,0.160045131369253,Hybrid-UI
58,418014,0.1,10,16,0.800891482873599,-2.79513067487535,0.425794610835812,0.972048693251246,,8.96568170616456,0.89734875121994,0.88737778938213,188,574,1638,1252,111,77,1175,463,59.0425531914894,40.9574468085106,0.082630648978264,0.084940283594704,Hybrid-UI
59,405226,0.1,20,32,0.670354207595618,-18.3551584586638,0.316088954661111,0.816448415413361,,46.8167558109058,0.821131096198227,0.661908466966298,442,504,1384,1322,221,221,1101,283,50,50,0.07404301254122,0.087633724820729,Hybrid-UI
60,407253,0.1,10,2,0.514062577119341,15.3961484394585,0.18124622802306,0.846038515605415,,21.4452923992526,0.718427818092703,0.577100665365546,19,846,1808,981,16,3,978,830,84.2105263157895,15.7894736842105,0.056498305347932,0.047799742390786,Hybrid-UI
61,616002,0.5,15,16,-0.007187307336298,-231.262258466981,0.010496515976957,-1.31262258466981,,6.61769808472214,0.476320009064789,-1.37846084275622,1473,729,353,1097,706,767,330,23,47.9293957909029,52.0706042090971,0.000961142790884,0.003183903316175,Hybrid-UI
